"File","Role","Client","Method","RawPath","IsDynamic"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M079\M079Page.jsx","OTHER","fetch","GET","/api/m079?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M080\M080Page.jsx","OTHER","fetch","DELETE","/api/m080/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M080\M080Page.jsx","OTHER","fetch","GET","/api/m080/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M080\M080Page.jsx","OTHER","fetch","GET","/api/m080?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M081\M081Page.jsx","OTHER","fetch","DELETE","/api/m081/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M081\M081Page.jsx","OTHER","fetch","GET","/api/m081/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M081\M081Page.jsx","OTHER","fetch","GET","/api/m081?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M082\M082Page.jsx","OTHER","fetch","DELETE","/api/m082/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M082\M082Page.jsx","OTHER","fetch","GET","/api/m082/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M082\M082Page.jsx","OTHER","fetch","GET","/api/m082?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M083\M083Page.jsx","OTHER","fetch","DELETE","/api/m083/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M083\M083Page.jsx","OTHER","fetch","GET","/api/m083/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M083\M083Page.jsx","OTHER","fetch","GET","/api/m083?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M084\M084Page.jsx","OTHER","fetch","DELETE","/api/m084/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M084\M084Page.jsx","OTHER","fetch","GET","/api/m084/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M084\M084Page.jsx","OTHER","fetch","GET","/api/m084?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M085\M085Page.jsx","OTHER","fetch","DELETE","/api/m085/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M085\M085Page.jsx","OTHER","fetch","GET","/api/m085/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M085\M085Page.jsx","OTHER","fetch","GET","/api/m085?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M086\M086Page.jsx","OTHER","fetch","DELETE","/api/m086/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M086\M086Page.jsx","OTHER","fetch","GET","/api/m086/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M086\M086Page.jsx","OTHER","fetch","GET","/api/m086?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","OTHER","fetch","DELETE","/api/m087/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","OTHER","fetch","GET","/api/m087/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","OTHER","fetch","GET","/api/m087?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M088\M088Page.jsx","OTHER","fetch","DELETE","/api/m088/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M088\M088Page.jsx","OTHER","fetch","GET","/api/m088/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M088\M088Page.jsx","OTHER","fetch","GET","/api/m088?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M089\M089Page.jsx","OTHER","fetch","DELETE","/api/m089/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M089\M089Page.jsx","OTHER","fetch","GET","/api/m089/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M089\M089Page.jsx","OTHER","fetch","GET","/api/m089?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M090\M090Page.jsx","OTHER","fetch","DELETE","/api/m090/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M090\M090Page.jsx","OTHER","fetch","GET","/api/m090/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M090\M090Page.jsx","OTHER","fetch","GET","/api/m090?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","OTHER","fetch","DELETE","/api/m091/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","OTHER","fetch","GET","/api/m091/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","OTHER","fetch","GET","/api/m091?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M092\M092Page.jsx","OTHER","fetch","DELETE","/api/m092/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M092\M092Page.jsx","OTHER","fetch","GET","/api/m092/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M092\M092Page.jsx","OTHER","fetch","GET","/api/m092?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M093\M093Page.jsx","OTHER","fetch","DELETE","/api/m093/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M093\M093Page.jsx","OTHER","fetch","GET","/api/m093/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M093\M093Page.jsx","OTHER","fetch","GET","/api/m093?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M094\M094Page.jsx","OTHER","fetch","DELETE","/api/m094/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M094\M094Page.jsx","OTHER","fetch","GET","/api/m094/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M094\M094Page.jsx","OTHER","fetch","GET","/api/m094?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M095\M095Page.jsx","OTHER","fetch","DELETE","/api/m095/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M095\M095Page.jsx","OTHER","fetch","GET","/api/m095/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M095\M095Page.jsx","OTHER","fetch","GET","/api/m095?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M096\M096Page.jsx","OTHER","fetch","DELETE","/api/m096/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M096\M096Page.jsx","OTHER","fetch","GET","/api/m096/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M096\M096Page.jsx","OTHER","fetch","GET","/api/m096?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M097\M097Page.jsx","OTHER","fetch","DELETE","/api/m097/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M097\M097Page.jsx","OTHER","fetch","GET","/api/m097/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M097\M097Page.jsx","OTHER","fetch","GET","/api/m097?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M098\M098Page.jsx","OTHER","fetch","DELETE","/api/m098/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M098\M098Page.jsx","OTHER","fetch","GET","/api/m098/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M098\M098Page.jsx","OTHER","fetch","GET","/api/m098?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M099\M099Page.jsx","OTHER","fetch","DELETE","/api/m099/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M099\M099Page.jsx","OTHER","fetch","GET","/api/m099/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M099\M099Page.jsx","OTHER","fetch","GET","/api/m099?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M100\M100Page.jsx","OTHER","fetch","DELETE","/api/m100/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M100\M100Page.jsx","OTHER","fetch","GET","/api/m100/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M100\M100Page.jsx","OTHER","fetch","GET","/api/m100?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M101\M101Page.jsx","OTHER","fetch","DELETE","/api/m101/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M101\M101Page.jsx","OTHER","fetch","GET","/api/m101/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M101\M101Page.jsx","OTHER","fetch","GET","/api/m101?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M102\M102Page.jsx","OTHER","fetch","DELETE","/api/m102/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M102\M102Page.jsx","OTHER","fetch","GET","/api/m102/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M102\M102Page.jsx","OTHER","fetch","GET","/api/m102?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M103\M103Page.jsx","OTHER","fetch","DELETE","/api/m103/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M103\M103Page.jsx","OTHER","fetch","GET","/api/m103/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M103\M103Page.jsx","OTHER","fetch","GET","/api/m103?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M104\M104Page.jsx","OTHER","fetch","DELETE","/api/m104/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M104\M104Page.jsx","OTHER","fetch","GET","/api/m104/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M104\M104Page.jsx","OTHER","fetch","GET","/api/m104?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M105\M105Page.jsx","OTHER","fetch","DELETE","/api/m105/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M105\M105Page.jsx","OTHER","fetch","GET","/api/m105/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M105\M105Page.jsx","OTHER","fetch","GET","/api/m105?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M106\M106Page.jsx","OTHER","fetch","DELETE","/api/m106/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M106\M106Page.jsx","OTHER","fetch","GET","/api/m106/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M106\M106Page.jsx","OTHER","fetch","GET","/api/m106?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M107\M107Page.jsx","OTHER","fetch","DELETE","/api/m107/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M107\M107Page.jsx","OTHER","fetch","GET","/api/m107/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M107\M107Page.jsx","OTHER","fetch","GET","/api/m107?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M108\M108Page.jsx","OTHER","fetch","DELETE","/api/m108/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M108\M108Page.jsx","OTHER","fetch","GET","/api/m108/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M108\M108Page.jsx","OTHER","fetch","GET","/api/m108?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M109\M109Page.jsx","OTHER","fetch","DELETE","/api/m109/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M109\M109Page.jsx","OTHER","fetch","GET","/api/m109/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M109\M109Page.jsx","OTHER","fetch","GET","/api/m109?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M110\M110Page.jsx","OTHER","fetch","DELETE","/api/m110/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M110\M110Page.jsx","OTHER","fetch","GET","/api/m110/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M110\M110Page.jsx","OTHER","fetch","GET","/api/m110?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M111\M111Page.jsx","OTHER","fetch","DELETE","/api/m111/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M111\M111Page.jsx","OTHER","fetch","GET","/api/m111/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M111\M111Page.jsx","OTHER","fetch","GET","/api/m111?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M112\M112Page.jsx","OTHER","fetch","DELETE","/api/m112/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M112\M112Page.jsx","OTHER","fetch","GET","/api/m112/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M112\M112Page.jsx","OTHER","fetch","GET","/api/m112?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M113\M113Page.jsx","OTHER","fetch","DELETE","/api/m113/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M113\M113Page.jsx","OTHER","fetch","GET","/api/m113/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M113\M113Page.jsx","OTHER","fetch","GET","/api/m113?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M114\M114Page.jsx","OTHER","fetch","DELETE","/api/m114/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M114\M114Page.jsx","OTHER","fetch","GET","/api/m114/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M114\M114Page.jsx","OTHER","fetch","GET","/api/m114?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","OTHER","fetch","DELETE","/api/m115/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","OTHER","fetch","GET","/api/m115/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","OTHER","fetch","GET","/api/m115?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M116\M116Page.jsx","OTHER","fetch","DELETE","/api/m116/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M116\M116Page.jsx","OTHER","fetch","GET","/api/m116/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M116\M116Page.jsx","OTHER","fetch","GET","/api/m116?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M117\M117Page.jsx","OTHER","fetch","DELETE","/api/m117/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M117\M117Page.jsx","OTHER","fetch","GET","/api/m117/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M117\M117Page.jsx","OTHER","fetch","GET","/api/m117?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M118\M118Page.jsx","OTHER","fetch","DELETE","/api/m118/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M118\M118Page.jsx","OTHER","fetch","GET","/api/m118/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M118\M118Page.jsx","OTHER","fetch","GET","/api/m118?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M119\M119Page.jsx","OTHER","fetch","DELETE","/api/m119/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M119\M119Page.jsx","OTHER","fetch","GET","/api/m119/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M119\M119Page.jsx","OTHER","fetch","GET","/api/m119?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M120\M120Page.jsx","OTHER","fetch","DELETE","/api/m120/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M120\M120Page.jsx","OTHER","fetch","GET","/api/m120/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M120\M120Page.jsx","OTHER","fetch","GET","/api/m120?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M121\M121Page.jsx","OTHER","fetch","DELETE","/api/m121/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M121\M121Page.jsx","OTHER","fetch","GET","/api/m121/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M121\M121Page.jsx","OTHER","fetch","GET","/api/m121?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M122\M122Page.jsx","OTHER","fetch","DELETE","/api/m122/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M122\M122Page.jsx","OTHER","fetch","GET","/api/m122/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M122\M122Page.jsx","OTHER","fetch","GET","/api/m122?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M123\M123Page.jsx","OTHER","fetch","DELETE","/api/m123/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M123\M123Page.jsx","OTHER","fetch","GET","/api/m123/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M123\M123Page.jsx","OTHER","fetch","GET","/api/m123?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M124\M124Page.jsx","OTHER","fetch","DELETE","/api/m124/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M124\M124Page.jsx","OTHER","fetch","GET","/api/m124/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M124\M124Page.jsx","OTHER","fetch","GET","/api/m124?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M125\M125Page.jsx","OTHER","fetch","DELETE","/api/m125/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M125\M125Page.jsx","OTHER","fetch","GET","/api/m125/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M125\M125Page.jsx","OTHER","fetch","GET","/api/m125?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M126\M126Page.jsx","OTHER","fetch","DELETE","/api/m126/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M126\M126Page.jsx","OTHER","fetch","GET","/api/m126/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M126\M126Page.jsx","OTHER","fetch","GET","/api/m126?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M127\M127Page.jsx","OTHER","fetch","DELETE","/api/m127/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M127\M127Page.jsx","OTHER","fetch","GET","/api/m127/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M127\M127Page.jsx","OTHER","fetch","GET","/api/m127?${params}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M128\M128Page.jsx","OTHER","fetch","DELETE","/api/m128/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M128\M128Page.jsx","OTHER","fetch","GET","/api/m128/search?q=${encodeURIComponent(searchQuery)}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M128\M128Page.jsx","OTHER","fetch","GET","/api/m128?${params}","True"
