"File","Severity","Classification","Evidence","Lines","SizeBytes"
".claude\worktrees\confident-satoshi-a53ac8\frontend\src\pages\WhatGrowPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","287","13742"
".claude\worktrees\confident-satoshi-a53ac8\frontend\src\pages\YieldManagementPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","204","9951"
".claude\worktrees\confident-satoshi-a53ac8\tools\build-status-page.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","378","17330"
".claude\worktrees\enterprise-audit\backend\src\core\ai\aiOrchestratorCore.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","358","12997"
".claude\worktrees\enterprise-audit\backend\src\core\businessCell.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","330","17320"
".claude\worktrees\enterprise-audit\backend\src\database\advanced_pool.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","501","13927"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\016_advanced_ponds_iot.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","221","9941"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\035_multilingual_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","317","14210"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\036_nutrition_intelligence_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","336","14690"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\060_experience_layer_dxp.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","426","19771"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\067_poultry_management_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","93","4187"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\068_goat_farming_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","96","4230"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\069_sheep_farming_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","101","4390"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\070_pig_farming_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","96","4193"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\9997_geofencing.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","70","4315"
".claude\worktrees\enterprise-audit\backend\src\database\migrations\9999_erp_foundation_seed.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","127","7293"
".claude\worktrees\enterprise-audit\backend\src\database\multilingual_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","309","13408"
".claude\worktrees\enterprise-audit\backend\src\database\nutrition_intelligence_schema.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","312","12889"
".claude\worktrees\enterprise-audit\backend\src\database\pool.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","2322","101066"
".claude\worktrees\enterprise-audit\backend\src\database\seed.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","82","2715"
".claude\worktrees\enterprise-audit\backend\src\index.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","1332","74169"
".claude\worktrees\enterprise-audit\backend\src\middleware\dual-use\mfaMiddleware.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN","155","3731"
".claude\worktrees\enterprise-audit\backend\src\middleware\errorHandler.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","681","19119"
".claude\worktrees\enterprise-audit\backend\src\middleware\requestLogger.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","409","10461"
".claude\worktrees\enterprise-audit\backend\src\modules\M007\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","99"
".claude\worktrees\enterprise-audit\backend\src\modules\M008\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","99"
".claude\worktrees\enterprise-audit\backend\src\modules\M009\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","96"
".claude\worktrees\enterprise-audit\backend\src\modules\M010\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","96"
".claude\worktrees\enterprise-audit\backend\src\modules\M010\service.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","475","15539"
".claude\worktrees\enterprise-audit\backend\src\modules\M011\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","91"
".claude\worktrees\enterprise-audit\backend\src\modules\M014\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","91"
".claude\worktrees\enterprise-audit\backend\src\modules\M016\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","90"
".claude\worktrees\enterprise-audit\backend\src\modules\M018\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","92"
".claude\worktrees\enterprise-audit\backend\src\modules\M019\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","94"
".claude\worktrees\enterprise-audit\backend\src\modules\M020\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","94"
".claude\worktrees\enterprise-audit\backend\src\modules\M020\service.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","442","13220"
".claude\worktrees\enterprise-audit\backend\src\modules\M046\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","90"
".claude\worktrees\enterprise-audit\backend\src\modules\M074\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","96"
".claude\worktrees\enterprise-audit\backend\src\modules\M075\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","97"
".claude\worktrees\enterprise-audit\backend\src\modules\M076\service.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","419","13142"
".claude\worktrees\enterprise-audit\backend\src\modules\M079\service.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | IMPLEMENTATION_ERROR_STUB | CONSTANT_RETURN | EMPTY_BLOCK","495","15605"
".claude\worktrees\enterprise-audit\backend\src\modules\M080\service.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","543","16494"
".claude\worktrees\enterprise-audit\backend\src\modules\M110\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","102"
".claude\worktrees\enterprise-audit\backend\src\modules\M132\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","91"
".claude\worktrees\enterprise-audit\backend\src\modules\M141\model.sql","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | VERY_SMALL_FILE","3","94"
".claude\worktrees\enterprise-audit\backend\src\routes\dual-use\mfaRoutes.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN","192","4967"
".claude\worktrees\enterprise-audit\backend\src\routes\energyRoutes.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","258","7307"
".claude\worktrees\enterprise-audit\backend\src\routes\foodRoutes.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","292","7667"
".claude\worktrees\enterprise-audit\backend\src\routes\hrRoutes.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","160","4924"
".claude\worktrees\enterprise-audit\backend\src\services\dual-use\authService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","1316","39604"
".claude\worktrees\enterprise-audit\backend\src\services\dual-use\mfaService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN","149","3296"
".claude\worktrees\enterprise-audit\backend\src\services\dual-use\platformCoreService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","172","5716"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\aiAgenticCompanionService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","861","26413"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\aiOrchestrationService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","118","3087"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\analyticsMonitoringService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","430","13766"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\completeAIIntegrationService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","1355","43361"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\digitalTwinService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN","834","27468"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\formService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","444","14551"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\hrService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","913","32169"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\knowledgeGraphService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","412","12577"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\multilingualService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | CONSTANT_RETURN | EMPTY_BLOCK","821","28153"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\platformTelemetryService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","91","3789"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\weatherService.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","460","20433"
".claude\worktrees\enterprise-audit\backend\src\utils\statistics.js","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","336","10037"
".claude\worktrees\enterprise-audit\frontend\src\components\AI\AIChat.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","140","5028"
".claude\worktrees\enterprise-audit\frontend\src\components\AI\AICollaborationDashboard.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","260","10586"
".claude\worktrees\enterprise-audit\frontend\src\components\ArVr\ExperienceViewer.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","208","8617"
".claude\worktrees\enterprise-audit\frontend\src\components\common\ActionCard.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","101","3812"
".claude\worktrees\enterprise-audit\frontend\src\components\common\DataPrimitives.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","347","13790"
".claude\worktrees\enterprise-audit\frontend\src\components\common\ModuleOperationPanel.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","122","4828"
".claude\worktrees\enterprise-audit\frontend\src\components\common\ResourceManager.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","299","13257"
".claude\worktrees\enterprise-audit\frontend\src\components\ConversationalAI\ChatInterface.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","230","8495"
".claude\worktrees\enterprise-audit\frontend\src\components\forms\FormBuilderPanel.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","183","9051"
".claude\worktrees\enterprise-audit\frontend\src\components\forms\FormPreviewPanel.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","79","3494"
".claude\worktrees\enterprise-audit\frontend\src\components\GIIntelligence\GIProductCard.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","163","6776"
".claude\worktrees\enterprise-audit\frontend\src\components\Header.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","942","40298"
".claude\worktrees\enterprise-audit\frontend\src\components\KnowledgeGraph\KnowledgeExplorer.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","189","7217"
".claude\worktrees\enterprise-audit\frontend\src\components\LaboratoryERP\SampleRegistration.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","360","13008"
".claude\worktrees\enterprise-audit\frontend\src\components\Library\LibraryBrowser.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","462","17991"
".claude\worktrees\enterprise-audit\frontend\src\components\Marketplace\GSTCalculator.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","185","6957"
".claude\worktrees\enterprise-audit\frontend\src\components\Marketplace\ProductReview.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","230","8507"
".claude\worktrees\enterprise-audit\frontend\src\components\MFA\MFASetup.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","148","5314"
".claude\worktrees\enterprise-audit\frontend\src\components\OrganicTraceability\OrganicFarmRegistration.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","234","8455"
".claude\worktrees\enterprise-audit\frontend\src\components\OrganicTraceability\QRCodeScanner.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","189","8141"
".claude\worktrees\enterprise-audit\frontend\src\components\PredictiveAnalytics\DemandForecast.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","170","7351"
".claude\worktrees\enterprise-audit\frontend\src\components\ui\common.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","423","12744"
".claude\worktrees\enterprise-audit\frontend\src\components\ui\input.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","19","694"
".claude\worktrees\enterprise-audit\frontend\src\components\ui\select.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","87","3565"
".claude\worktrees\enterprise-audit\frontend\src\components\ui\textarea.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","18","618"
".claude\worktrees\enterprise-audit\frontend\src\modules\M011\M011Page.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","84","2976"
".claude\worktrees\enterprise-audit\frontend\src\pages\AgriculturalIntelligencePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","93","4137"
".claude\worktrees\enterprise-audit\frontend\src\pages\AIAgentPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","96","4543"
".claude\worktrees\enterprise-audit\frontend\src\pages\AIBackbonePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","277","12145"
".claude\worktrees\enterprise-audit\frontend\src\pages\AIBrainPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","153","6680"
".claude\worktrees\enterprise-audit\frontend\src\pages\AIDashboard.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","709","30393"
".claude\worktrees\enterprise-audit\frontend\src\pages\AIOperationIntelligencePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","137","6358"
".claude\worktrees\enterprise-audit\frontend\src\pages\AISelfHealingPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","129","5893"
".claude\worktrees\enterprise-audit\frontend\src\pages\AnimalHealthPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","367","22343"
".claude\worktrees\enterprise-audit\frontend\src\pages\B2BMarketplace.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","511","22019"
".claude\worktrees\enterprise-audit\frontend\src\pages\BulkOrderPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","320","18556"
".claude\worktrees\enterprise-audit\frontend\src\pages\CheckoutPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","289","12831"
".claude\worktrees\enterprise-audit\frontend\src\pages\ClimateAdvisoryPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","177","10198"
".claude\worktrees\enterprise-audit\frontend\src\pages\CompliancePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","103","4817"
".claude\worktrees\enterprise-audit\frontend\src\pages\CorporateBuyerPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","360","16433"
".claude\worktrees\enterprise-audit\frontend\src\pages\CorridorEconomicsPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","109","5024"
".claude\worktrees\enterprise-audit\frontend\src\pages\CropRegistrationPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","64","2644"
".claude\worktrees\enterprise-audit\frontend\src\pages\DairyManagementPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","346","20359"
".claude\worktrees\enterprise-audit\frontend\src\pages\DefenseFitnessPrepPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","146","7427"
".claude\worktrees\enterprise-audit\frontend\src\pages\DietRecipesPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","142","7060"
".claude\worktrees\enterprise-audit\frontend\src\pages\DiscoverPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","193","8791"
".claude\worktrees\enterprise-audit\frontend\src\pages\DynamicPricingPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","230","9599"
".claude\worktrees\enterprise-audit\frontend\src\pages\EcommerceMarketplacePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","342","19829"
".claude\worktrees\enterprise-audit\frontend\src\pages\economic\EconomicDashboard.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | THIN_IMPLEMENTATION","11","282"
".claude\worktrees\enterprise-audit\frontend\src\pages\EnterpriseControlPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","751","39706"
".claude\worktrees\enterprise-audit\frontend\src\pages\ERPDashboard.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","483","19711"
".claude\worktrees\enterprise-audit\frontend\src\pages\FarmAdvisorPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","258","12031"
".claude\worktrees\enterprise-audit\frontend\src\pages\FarmCostingPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","216","13060"
".claude\worktrees\enterprise-audit\frontend\src\pages\FarmerFieldPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","337","15277"
".claude\worktrees\enterprise-audit\frontend\src\pages\FarmerHealthWelfarePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","158","7543"
".claude\worktrees\enterprise-audit\frontend\src\pages\FarmerSellPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","303","11861"
".claude\worktrees\enterprise-audit\frontend\src\pages\FertilizerInventoryPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","275","16694"
".claude\worktrees\enterprise-audit\frontend\src\pages\FormManagementPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","307","11154"
".claude\worktrees\enterprise-audit\frontend\src\pages\GoatFarmingPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","341","20419"
".claude\worktrees\enterprise-audit\frontend\src\pages\HarvestPlanPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","285","12574"
".claude\worktrees\enterprise-audit\frontend\src\pages\HomePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","207","10579"
".claude\worktrees\enterprise-audit\frontend\src\pages\LandManagementPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","309","16162"
".claude\worktrees\enterprise-audit\frontend\src\pages\LandRegistryPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","283","15940"
".claude\worktrees\enterprise-audit\frontend\src\pages\LandUseCarbonPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","176","8918"
".claude\worktrees\enterprise-audit\frontend\src\pages\LoginPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","142","5868"
".claude\worktrees\enterprise-audit\frontend\src\pages\LogisticsPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","105","4573"
".claude\worktrees\enterprise-audit\frontend\src\pages\LogisticsProviderPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","457","21053"
".claude\worktrees\enterprise-audit\frontend\src\pages\MarketingCenter.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","616","27019"
".claude\worktrees\enterprise-audit\frontend\src\pages\MarketplacePage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","352","15015"
".claude\worktrees\enterprise-audit\frontend\src\pages\MarketSignalsPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","126","5452"
".claude\worktrees\enterprise-audit\frontend\src\pages\ModuleHubPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","198","10498"
".claude\worktrees\enterprise-audit\frontend\src\pages\NervousSystemPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","106","7660"
".claude\worktrees\enterprise-audit\frontend\src\pages\NurseryManagementPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","66","2753"
".claude\worktrees\enterprise-audit\frontend\src\pages\NutrientCalculatorPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","247","11252"
".claude\worktrees\enterprise-audit\frontend\src\pages\NutrientValueMarketplace.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","549","23309"
".claude\worktrees\enterprise-audit\frontend\src\pages\OperationsManagementPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","391","19732"
".claude\worktrees\enterprise-audit\frontend\src\pages\PigFarmingPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER","344","20726"
".claude\worktrees\enterprise-audit\frontend\src\pages\PlatformManagementPage.jsx","HIGH","CONFIRMED_PLACEHOLDER","PLACEHOLDER | EMPTY_BLOCK","334","13585"
