"File","Role","PathClass","InDegree","OutDegree","TotalDegree"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\insuranceClaimsService.js","SERVICE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\enterpriseMemoryService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\operations\sharedCapacityService.js","SERVICE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\voiceAIService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\blockchainTraceabilityService.js","SERVICE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\escrowService.js","SERVICE","PRODUCTION_OR_REVIEW","3","1","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\multilingualService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use\authService.js","MIDDLEWARE_OR_AUTH","PRODUCTION_OR_REVIEW","3","1","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\ruralEnterpriseService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\paymentGatewayService.js","SERVICE","PRODUCTION_OR_REVIEW","3","1","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\villageProfileService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\erpService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\mobilityRidesService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerValueDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\recoveredFinanceRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\batchProcessingService.js","SERVICE","PRODUCTION_OR_REVIEW","2","2","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\advancedVoiceAI.js","SERVICE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","3","4"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\subscriptions.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M175\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\decisionSupportDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\transactionDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\glutWarningRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M287\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M108\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M226\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M132\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M141\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M106\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\geofencingRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\ai\optimizationJobService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M052\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M257\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M206\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M344\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M022\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M086\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M227\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M194\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\demandService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M168\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M326\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M342\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\strategic\householdProcurementService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M058\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M214\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M249\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M294\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\commerce\equipmentExchangeRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M281\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M117\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\freightPoolingRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M255\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\blockchainVerificationDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dairyDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M295\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M046\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M040\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M016\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M058\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\infrastructureMonitoringRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\pigService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\enterpriseIntegrationService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M337\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M131\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiService\priceOptimization.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M291\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M052\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M319\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M172\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\agriculturalIntelligenceRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M329\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\wearableIntegrationRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M039\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\communityManagementService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\gdprComplianceRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M020\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\offlineSyncService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M053\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M067\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\defenseFitnessPrepDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M084\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M188\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M051\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\research\artificialScientistService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M123\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\ocrService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\cropRecommendationService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M071\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M147\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\finance\gstRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M645100_LIBRARYKNOWLEDGE\backend\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutrientValueSalesRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M124\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M313\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M042\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M282\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M028\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\mfaDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M306\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M155\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\roleManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M247\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M071\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\civilDisruptionDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\soilManagementService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M072\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M103\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\organizationDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M092\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M254\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M197\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\preSeasonPurchaseRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M278\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmCosting.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M221\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiService\recommendationEngine.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M150\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M244\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\core\ai\capabilityClasses.js","AI_ML","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\platform\indiaCoverageService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M170\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\householdProcurementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M033\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M289\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M108\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M021\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M234\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M026\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M083\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M209\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M093\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\gdprRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M196\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\core\outcomeSink.js","OTHER","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\wearableIntegrationService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M208\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\digitalProductPassportService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M181\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\laboratoryERPService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\indigenousKnowledgeService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\nutrientValueSalesService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropPlanningRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M099\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\climateMonitoringDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\vermicompostService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiCollaborationRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\regionalVarietyRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\mfaService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
