"Method","EffectivePath","RouterFile","StaticFrontendUse"
"POST","/api/v1/artificial-scientist/ai-assistance","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\artificialScientistRoutes.js","False"
"GET","/api/v1/backend-modules/M344/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M344\routes.js","False"
"POST","/api/farmertraining/compliance-report","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerTrainingRoutes.js","False"
"GET","/api/company/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyRoutes.js","False"
"GET","/api/rolemanagement/permissions/analysis","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\roleManagementRoutes.js","False"
"GET","/api/sheep/flock/:animalId/feed-consumption","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sheepRoutes.js","False"
"GET","/api/v1/backend-modules/M030/advisories/analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M030\routes.js","False"
"POST","/api/v1/bulk-order/quotation/:quotationId/accept","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M056/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M056\routes.js","False"
"POST","/api/nutritionintelligence/product-nutrition/:productId/pricing","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","False"
"POST","/api/v1/backend-modules/M010/templates/render","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","False"
"DELETE","/api/v1/backend-modules/M232/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M232\routes.js","False"
"GET","/api/pig/herd/:animalId/performance","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pigRoutes.js","False"
"GET","/api/farmerportalenhancements/land-records/:recordId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerPortalEnhancements.js","False"
"GET","/api/library/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"GET","/api/riskassessment/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\riskAssessment.js","False"
"PUT","/api/v1/feed-management/record/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockDomainRoutes.js","False"
"GET","/api/v1/animal-health/overview","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthDomainRoutes.js","False"
"GET","/api/ai/models/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiModelsRoutes.js","False"
"POST","/api/v1/backend-modules/M287/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M287\routes.js","False"
"POST","/api/v1/backend-modules/M095","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M095\routes.js","False"
"POST","/api/v1/financial-ai/ai-enhanced/assess-credit","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\financialAIRoutes.js","False"
"POST","/api/v1/weather/dispatch-check","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","False"
"POST","/api/compliance/tds/deduct","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\complianceRoutes.js","False"
"GET","/api/ecommerceai/market-basket","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceAIRoutes.js","False"
"DELETE","/api/v1/backend-modules/M202/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M202\routes.js","False"
"GET","/api/v1/cold-storage/facility/:facilityId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\coldStorageDomainRoutes.js","False"
"GET","/api/v1/dairy/animals","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dairyDomainRoutes.js","False"
"GET","/api/v1/warnings/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apiWarningRoutes.js","False"
"GET","/api/v1/backend-modules/M234/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M234\routes.js","False"
"POST","/api/v1/backend-modules/M116/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M116\routes.js","False"
"GET","/api/audit/report","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\auditRoutes.js","False"
"PUT","/api/v1/backend-modules/M318/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M318\routes.js","False"
"GET","/api/v1/backend-modules/M143","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M143\routes.js","True"
"POST","/api/ecommercebusinesssales/record-milestone","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesRoutes.js","False"
"POST","/api/v1/backend-modules/M336/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M336\routes.js","False"
"PUT","/api/v1/backend-modules/M077/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M077\routes.js","False"
"DELETE","/api/v1/backend-modules/M091/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M091\routes.js","False"
"GET","/api/productreview/products/:productId/stats","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productReviewRoutes.js","False"
"GET","/api/v1/library-ai/files/:libraryId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryAIWorkspaceRoutes.js","False"
"POST","/api/v1/backend-modules/M173","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M173\routes.js","False"
"POST","/api/v1/fertilizer-inventory/item/:id/issue","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fertilizerDomainRoutes.js","False"
"PUT","/api/seedvault/:seedId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\seedVaultRoutes.js","False"
"POST","/api/recoveredfinance/risk/event","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\recoveredFinanceRoutes.js","False"
"POST","/api/v1/backend-modules/M197","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M197\routes.js","False"
"DELETE","/api/v1/backend-modules/M323/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M323\routes.js","False"
"POST","/api/v1/farmer-welfare/enroll","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerHealthDomainRoutes.js","False"
"POST","/api/unifiedai/governance","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","False"
"DELETE","/api/v1/livestock-analytics/record/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockDomainRoutes.js","False"
"POST","/api/v1/research-development/knowledge","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M324/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M324\routes.js","False"
"GET","/api/v1/animal-health/quarantines","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M199/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M199\routes.js","False"
"PUT","/api/v1/backend-modules/M038/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M038\routes.js","False"
"PUT","/api/v1/backend-modules/M159/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M159\routes.js","False"
"POST","/api/fisheriesmanagement","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesManagementRoutes.js","False"
"GET","/api/v1/backend-modules/M078/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M078\routes.js","False"
"POST","/api/logisticsenhancements/shipments/:shipmentId/geofence","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\logisticsEnhancements.js","False"
"PUT","/api/v1/backend-modules/M163/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M163\routes.js","False"
"GET","/api/wikipedia/lookup","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\wikipediaRoutes.js","False"
"PUT","/api/v1/backend-modules/M213/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M213\routes.js","False"
"PUT","/api/v1/backend-modules/M063/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M063\routes.js","False"
"GET","/api/v1/backend-modules/M008/users/:userId/compliance","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M008\routes.js","False"
"POST","/api/productreview/:reviewId/report","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productReviewRoutes.js","False"
"POST","/api/governancemodule/csr-projects","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governanceModule.js","False"
"GET","/api/v1/strategic/pre-season/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\preSeasonPurchaseRoutes.js","False"
"POST","/api/goat/herd/:animalId/feed-consumption","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\goatRoutes.js","False"
"GET","/api/v1/cooperative-share/distribution/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","False"
"POST","/api/equipmentexchange/:listingId/complete","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\commerce\equipmentExchangeRoutes.js","False"
"POST","/api/v1/backend-modules/M303/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M303\routes.js","False"
"PUT","/api/v1/land/parcel/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsDomainRoutes.js","False"
"POST","/api/vendor","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vendorRoutes.js","False"
"GET","/api/v1/backend-modules/M233/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M233\routes.js","False"
"POST","/api/ai/library-workspace/context","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryAIWorkspaceRoutes.js","False"
"GET","/api/landmanagement/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landManagementRoutes.js","False"
"POST","/api/v1/role-management/role","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","False"
"POST","/api/ai/library-workspace/events","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryAIWorkspaceRoutes.js","False"
"POST","/api/v1/backend-modules/M249/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M249\routes.js","False"
"GET","/api/devin/sessions","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\devinRoutes.js","False"
"PUT","/api/aigateway/providers/:provider/enable","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiGatewayRoutes.js","False"
"POST","/api/v1/backend-modules/M192/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M192\routes.js","False"
"POST","/api/farmcosting/optimize","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmCosting.js","False"
"GET","/api/v1/ai/training/training/accuracy","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"POST","/api/tenantmanagement","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\tenantManagementRoutes.js","False"
"GET","/api/v1/backend-modules/M290/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M290\routes.js","False"
"PUT","/api/v1/backend-modules/M030/alerts/:alertId/read","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M030\routes.js","False"
"PUT","/api/aigateway/providers/:provider/disable","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiGatewayRoutes.js","False"
"GET","/api/v1/backend-modules/M009/users/:userId/security-score","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M009\routes.js","False"
"POST","/api/v1/backend-modules/M262","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M262\routes.js","False"
"POST","/api/v1/backend-modules/M067/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M067\routes.js","False"
"GET","/api/v1/backend-modules/M265/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M265\routes.js","False"
"GET","/api/v1/backend-modules/M325","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M325\routes.js","True"
"POST","/api/v1/backend-modules/M020/security-questions/setup","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M020\routes.js","False"
"PUT","/api/v1/backend-modules/M242/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M242\routes.js","False"
"GET","/api/nutrition-intelligence/product-nutrition/:productId/value-per-nutrient","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","False"
"GET","/api/v1/backend-modules/M161","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M161\routes.js","True"
"GET","/api/ecommerceintegration/dietitian-collections","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceIntegrationRoutes.js","False"
"GET","/api/library-knowledge/enterprise-index/activity/summary","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"POST","/api/library/meta/reindex","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"POST","/api/nervoussystem/reflex/trigger","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nervousSystemRoutes.js","False"
"GET","/api/nervoussystem/heart/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nervousSystemRoutes.js","False"
"POST","/api/v1/backend-modules/M310","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M310\routes.js","False"
"POST","/api/v1/backend-modules/M122","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M122\routes.js","False"
"GET","/api/v1/library/resolve","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"POST","/api/v1/backend-modules/M313","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M313\routes.js","False"
"POST","/api/v1/backend-modules/M331","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M331\routes.js","False"
"DELETE","/api/v1/backend-modules/M286/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M286\routes.js","False"
"POST","/api/v1/library/meta/watch/stop","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"PUT","/api/v1/backend-modules/M184/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M184\routes.js","False"
"GET","/api/v1/backend-modules/M342/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M342\routes.js","False"
"POST","/api/v1/library/ai-context","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"DELETE","/api/v1/backend-modules/M029/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M029\routes.js","False"
"DELETE","/api/pig/herd/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pigRoutes.js","False"
"POST","/api/costcontrol/budgets","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\costControlRoutes.js","False"
"GET","/api/platformcore/optimizations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreRoutes.js","False"
"POST","/api/v1/backend-modules/M181","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M181\routes.js","False"
"POST","/api/pig/herd","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pigRoutes.js","False"
"GET","/api/v1/backend-modules/M039","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M039\routes.js","True"
"POST","/api/v1/backend-modules/M035","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M035\routes.js","False"
"GET","/api/v1/backend-modules/M284/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M284\routes.js","False"
"POST","/api/v1/backend-modules/M258","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M258\routes.js","False"
"POST","/api/v1/poultry/feed-consumption","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryDomainRoutes.js","False"
"PUT","/api/v1/backend-modules/M326/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M326\routes.js","False"
"PUT","/api/v1/backend-modules/M328/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\routes.js","False"
"DELETE","/api/v1/backend-modules/M084/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M084\routes.js","False"
"POST","/api/ecommerceerp/create-production-order","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPRoutes.js","False"
"POST","/api/v1/backend-modules/M306","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M306\routes.js","False"
"GET","/api/v1/backend-modules/M255/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M255\routes.js","False"
"POST","/api/dprgeneration/preview","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dprGenerationRoutes.js","False"
"GET","/api/v1/backend-modules/M271/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M271\routes.js","False"
"POST","/api/ai/product-media-ai/products/:productId/image","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productMediaAIRoutes.js","False"
"GET","/api/predictiveanalytics/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\predictiveAnalytics.js","False"
"DELETE","/api/v1/backend-modules/M336/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M336\routes.js","False"
"GET","/api/v1/backend-modules/M106","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M106\routes.js","True"
"GET","/api/v1/sowing/records","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropDomainRoutes.js","False"
"PUT","/api/v1/backend-modules/M040/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M040\routes.js","False"
"POST","/api/v1/fisheries","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","False"
"DELETE","/api/v1/backend-modules/M077/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M077\routes.js","False"
"POST","/api/animalhealth/treatments","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthRoutes.js","False"
"POST","/api/v1/accounting/journals/:id/reverse","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\comprehensiveERPDomainRoutes.js","False"
"GET","/api/farmer/me","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerRoutes.js","False"
"POST","/api/v1/backend-modules/M253","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M253\routes.js","False"
"DELETE","/api/animalhealth/treatments/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthRoutes.js","False"
"GET","/api/v1/backend-modules/M180/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M180\routes.js","False"
"POST","/api/v1/backend-modules/M312/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M312\routes.js","False"
"GET","/api/v1/research-development/knowledge/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M269/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M269\routes.js","False"
"POST","/api/v1/ai-agent/agent","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiAgentDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M204","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M204\routes.js","True"
"GET","/api/v1/library/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"POST","/api/v1/wallet/deposit","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M196","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M196\routes.js","True"
