"Method","RawPath","RouteFamily","SourceLine","SourceText"
"POST","/aquatic-farming/manage","/aquatic-farming/manage","558","manageAquatic: (data) => api.post('/aquatic-farming/manage', data),"
"GET","/aquaculture-analytics/metrics","/aquaculture-analytics/metrics","6072","getMetrics: (params) => api.get('/aquaculture-analytics/metrics', { params }),"
"POST","/sustainability-farming/implement","/sustainability-farming/implement","2982","implementSustainabilityFarming: (data) => api.post('/sustainability-farming/implement', data),"
"POST","/complete-erp-integration/integrate","/complete-erp-integration/integrate","2061","integrateERP: (data) => api.post('/complete-erp-integration/integrate', data),"
"POST","/smart-farming/implement","/smart-farming/implement","2852","implementSmartFarming: (data) => api.post('/smart-farming/implement', data),"
"POST","/policy-influence/influence","/policy-influence/influence","5278","influencePolicy: (data) => api.post('/policy-influence/influence', data),"
"POST","/ai/product-media/generate","/ai/product-media/generate","324","generateProductMedia: (data) => api.post('/ai/product-media/generate', data),"
"POST","/farmer-value/calculate","/farmer-value/calculate","3585","calculateFarmerValue: (data) => api.post('/farmer-value/calculate', data),"
"GET","/fleet-management/maintenance-due","/fleet-management/maintenance-due","6494","getMaintenanceDue: (params) => api.get('/fleet-management/maintenance-due', { params }),"
"GET","/education-resilience-farming","/education-resilience-farming","3221","getEducationResilienceFarming: () => api.get('/education-resilience-farming'),"
"GET","/enterprise-memory/learning-insights","/enterprise-memory/learning-insights","6040","getLearningInsights: (params) => api.get('/enterprise-memory/learning-insights', { params }),"
"POST","/regulatory-resilience-farming/build","/regulatory-resilience-farming/build","3092","buildRegulatoryResilience: (data) => api.post('/regulatory-resilience-farming/build', data),"
"GET","/drone-farming","/drone-farming","2871","getDroneFarming: () => api.get('/drone-farming'),"
"POST","/open-field-farming/manage","/open-field-farming/manage","2502","manageOpenField: (data) => api.post('/open-field-farming/manage', data),"
"GET","/admin/users","/admin/users","57","getUsers: () => api.get('/admin/users'),"
"POST","/reporting-resilience-farming/build","/reporting-resilience-farming/build","3157","buildReportingResilience: (data) => api.post('/reporting-resilience-farming/build', data),"
"GET","/farmers/crop-suggestions","/farmers/crop-suggestions","5995","getCropSuggestions: (params) => api.get('/farmers/crop-suggestions', { params }),"
"GET","/accreditation-resilience-farming","/accreditation-resilience-farming","3116","getAccreditationResilienceFarming: () => api.get('/accreditation-resilience-farming'),"
"GET","/erp/reconciliation","/erp/reconciliation","6028","getReconciliation: (params) => api.get('/erp/reconciliation', { params }),"
"GET","/inventory-management","/inventory-management","2586","getInventoryManagement: () => api.get('/inventory-management'),"
"POST","/campaign-building/build","/campaign-building/build","5263","buildCampaign: (data) => api.post('/campaign-building/build', data),"
"POST","/transparency-farming/implement","/transparency-farming/implement","2977","implementTransparencyFarming: (data) => api.post('/transparency-farming/implement', data),"
"POST","/organic-farming/certify","/organic-farming/certify","2507","certifyOrganic: (data) => api.post('/organic-farming/certify', data),"
"GET","/grains","/grains","3761","getGrains: () => api.get('/grains'),"
"POST","/enterprise-integration/integrate","/enterprise-integration/integrate","1802","integrateEnterprise: (data) => api.post('/enterprise-integration/integrate', data),"
"GET","/soil-conservation-farming","/soil-conservation-farming","3011","getSoilConservationFarming: () => api.get('/soil-conservation-farming'),"
"POST","/blockchain-verification/verify","/blockchain-verification/verify","5484","verifyBlockchain: (data) => api.post('/blockchain-verification/verify', data),"
"POST","/orders/ai/optimize","/orders/ai/optimize","364","optimizeOrders: (data) => api.post('/orders/ai/optimize', data),"
"GET","/erp/financial-reports","/erp/financial-reports","6026","getFinancialReports: (params) => api.get('/erp/financial-reports', { params }),"
"GET","/responsibility-resilience-farming","/responsibility-resilience-farming","3176","getResponsibilityResilienceFarming: () => api.get('/responsibility-resilience-farming'),"
"GET","/flood-resilience-farming","/flood-resilience-farming","3051","getFloodResilienceFarming: () => api.get('/flood-resilience-farming'),"
"GET","/management-resilience-farming","/management-resilience-farming","3196","getManagementResilienceFarming: () => api.get('/management-resilience-farming'),"
"GET","/rainwater-structures","/rainwater-structures","6947","list: (params) => api.get('/rainwater-structures', { params }),"
"PUT","/admin/settings","/admin/settings","52","getSettings: () => api.get('/admin/settings'),"
"POST","/supply-chain-optimization/optimize","/supply-chain-optimization/optimize","2762","optimizeSupplyChain: (data) => api.post('/supply-chain-optimization/optimize', data),"
"POST","/compliance-resilience-farming/build","/compliance-resilience-farming/build","3097","buildComplianceResilience: (data) => api.post('/compliance-resilience-farming/build', data),"
"PUT","/farmer/profile","/farmer/profile","400","getProfile: () => api.get('/farmer/profile'),"
"GET","/sustainability-farming","/sustainability-farming","2981","getSustainabilityFarming: () => api.get('/sustainability-farming'),"
"GET","/training-resilience-farming","/training-resilience-farming","3216","getTrainingResilienceFarming: () => api.get('/training-resilience-farming'),"
"GET","/logistics-enhancement/active-drivers","/logistics-enhancement/active-drivers","6465","getActiveDrivers: (params) => api.get('/logistics-enhancement/active-drivers', { params }),"
"GET","/farmer-training/programs","/farmer-training/programs","6863","getPrograms: (params) => api.get('/farmer-training/programs', { params }),"
"GET","/farmer-health-records","/farmer-health-records","3554","getFarmerHealthRecords: () => api.get('/farmer-health-records'),"
"GET","/ai/self-healing/status","/ai/self-healing/status","348","getSelfHealingStatus: () => api.get('/ai/self-healing/status'),"
"GET","/containment-strategies","/containment-strategies","1311","getContainmentStrategies: () => api.get('/containment-strategies'),"
"GET","/government/scheme-analytics","/government/scheme-analytics","6129","getSchemeAnalytics: (params) => api.get('/government/scheme-analytics', { params }),"
"GET","/farmers/market/conditions","/farmers/market/conditions","6008","getMarketConditions: (params) => api.get('/farmers/market/conditions', { params }),"
"GET","/ai-models","/ai-models","1396","getAIModels: () => api.get('/ai-models'),"
"POST","/robotic-farming/implement","/robotic-farming/implement","2867","implementRoboticFarming: (data) => api.post('/robotic-farming/implement', data),"
"GET","/organic-farming","/organic-farming","2506","getOrganicFarming: () => api.get('/organic-farming'),"
"POST","/processes-resilience-farming/build","/processes-resilience-farming/build","3262","buildProcessesResilience: (data) => api.post('/processes-resilience-farming/build', data),"
"GET","/mixed-farming","/mixed-farming","2826","getMixedFarming: () => api.get('/mixed-farming'),"
"GET","/licensing-resilience-farming","/licensing-resilience-farming","3121","getLicensingResilienceFarming: () => api.get('/licensing-resilience-farming'),"
"POST","/farmer-welfare/manage","/farmer-welfare/manage","3564","manageWelfare: (data) => api.post('/farmer-welfare/manage', data),"
"GET","/ai/gateway/config","/ai/gateway/config","248","getGatewayConfig: () => api.get('/ai/gateway/config'),"
"POST","/ai/recommendations","/ai/recommendations","137","getRecommendations: (context) => api.post('/ai/recommendations', context),"
"GET","/comprehensive-erp/optimize-supply-chain-a-i","/comprehensive-erp/optimize-supply-chain-a-i","2008","optimizeSupplyChainAI: (params) => api.get('/comprehensive-erp/optimize-supply-chain-a-i', { params }),"
"GET","/descriptive-analytics-farming","/descriptive-analytics-farming","2951","getDescriptiveAnalyticsFarming: () => api.get('/descriptive-analytics-farming'),"
"POST","/disease-resilience-farming/build","/disease-resilience-farming/build","3062","buildDiseaseResilience: (data) => api.post('/disease-resilience-farming/build', data),"
"POST","/climate-resilience-farming/build","/climate-resilience-farming/build","3042","buildClimateResilience: (data) => api.post('/climate-resilience-farming/build', data),"
"GET","/comprehensive-erp/analyze-h-r-a-i","/comprehensive-erp/analyze-h-r-a-i","2031","analyzeHRAI: (params) => api.get('/comprehensive-erp/analyze-h-r-a-i', { params }),"
"GET","/input-procurement/orders","/input-procurement/orders","6295","getOrders: (params) => api.get('/input-procurement/orders', { params }),"
"GET","/modules","/modules","64","getItems: (module) => api.get(`/modules/${module}`),"
"GET","/farmers/pricing/trends","/farmers/pricing/trends","6015","getPriceTrends: (params) => api.get('/farmers/pricing/trends', { params }),"
"POST","/comprehensive-erp/create-fixed-asset","/comprehensive-erp/create-fixed-asset","2042","createFixedAsset: (data) => api.post('/comprehensive-erp/create-fixed-asset', data),"
"POST","/standard-resilience-farming/build","/standard-resilience-farming/build","3112","buildStandardResilience: (data) => api.post('/standard-resilience-farming/build', data),"
"POST","/comprehensive-erp/record-inspection-result","/comprehensive-erp/record-inspection-result","2021","recordInspectionResult: (data) => api.post('/comprehensive-erp/record-inspection-result', data),"
"GET","/ai/backbone/status","/ai/backbone/status","115","getBackboneStatus: () => api.get('/ai/backbone/status'),"
"POST","/precision-farming/apply","/precision-farming/apply","2452","applyPrecisionFarming: (data) => api.post('/precision-farming/apply', data),"
"GET","/documentation-resilience-farming","/documentation-resilience-farming","3151","getDocumentationResilienceFarming: () => api.get('/documentation-resilience-farming'),"
"POST","/leadership-resilience-farming/build","/leadership-resilience-farming/build","3192","buildLeadershipResilience: (data) => api.post('/leadership-resilience-farming/build', data),"
"POST","/accreditation-resilience-farming/build","/accreditation-resilience-farming/build","3117","buildAccreditationResilience: (data) => api.post('/accreditation-resilience-farming/build', data),"
"GET","/ai/collaboration/sessions","/ai/collaboration/sessions","177","getCollaborationSessions: () => api.get('/ai/collaboration/sessions'),"
"GET","/disease-resilience-farming","/disease-resilience-farming","3061","getDiseaseResilienceFarming: () => api.get('/disease-resilience-farming'),"
"GET","/user-guides","/user-guides","5623","getGuides: () => api.get('/user-guides'),"
"POST","/auth/register","/auth/register","6444","register: (userData) => api.post('/auth/register', userData),"
"POST","/logistics-enhancement/inventory","/logistics-enhancement/inventory","6462","addInventory: (data) => api.post('/logistics-enhancement/inventory', data),"
"GET","/finance/ai/insights","/finance/ai/insights","378","getFinancialAIInsights: () => api.get('/finance/ai/insights'),"
"POST","/ai/coordinator/coordinate","/ai/coordinator/coordinate","183","coordinateAgents: (data) => api.post('/ai/coordinator/coordinate', data),"
"POST","/insurance-claims/file","/insurance-claims/file","3882","fileClaim: (data) => api.post('/insurance-claims/file', data),"
"GET","/goat-farming/animals","/goat-farming/animals","6403","getAnimals: (params) => api.get('/goat-farming/animals', { params }),"
