"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason"
".claude\worktrees\agent-a9f69f226252901da\MODULE_DESIGN_SPECIFICATION_FINANCIAL_OS.md","MODULE_DESIGN_SPECIFICATION_FINANCIAL_OS.md",".md","83367","4FFAAC50FD780D8AA42F54FC01C6A0AE585B09646F1311CF814E59E1DA893628","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\module_evaluation.csv","module_evaluation.csv",".csv","16635","4C2A373B58D8A208FC7EE7AD254D76A86149BFFBE2073C4BBA22CF1AC3D144D4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\module_evaluation_summary.md","module_evaluation_summary.md",".md","682","AD6DA16FC9C468A1BBB989A989A092A82A1C2A51B6A03A6F7EA48E77C57B54BF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\platform_audit.md","platform_audit.md",".md","505","3127D8D252F78C450DED00818A0AEF4AA7A663BCF343FEADA053F015F7E1446E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\PLUGIN_OPTIMIZATION_REPORT.md","PLUGIN_OPTIMIZATION_REPORT.md",".md","5890","69F35C601039DE41B9B0D01727DCDC638F030B04B545D6F4817BDC03DF06DD47","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\PROJECT_STATUS.html","PROJECT_STATUS.html",".html","64712","3498A144561433D293FD07AF8DF1FFCDF9ECF788AFC028BBED883AA5519943F1","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\PUBLIC_DATA_INTELLIGENCE_PLATFORM_ENHANCEMENT_PROMPT.md","PUBLIC_DATA_INTELLIGENCE_PLATFORM_ENHANCEMENT_PROMPT.md",".md","13478","F510EAAB54509492D4A8AFBA8223B02CC8B78CC17780AC18BF930F503967885F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\PUBLIC_DATA_INTELLIGENCE_PLATFORM_INDEX.md","PUBLIC_DATA_INTELLIGENCE_PLATFORM_INDEX.md",".md","14193","6F374FA2890AEF46B6D85B6D4D7028035D771DA53D573BC3BD6C69FE4F027EAE","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\PUBLIC_DATA_PLATFORM_AND_BIOMIMICRY_INDEX.md","PUBLIC_DATA_PLATFORM_AND_BIOMIMICRY_INDEX.md",".md","8226","84F85924BF8C7A595396F516D24080A1593C8D65E8A147D34751B5A57EFC9722","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\QUICK_START_GUIDE.md","QUICK_START_GUIDE.md",".md","9361","BCEE6DB1C93798AC5060B2BB482E13107F2ADF7799D5ABBC0B6999E387B08013","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\README-DESKTOP.md","README-DESKTOP.md",".md","4039","E1EC800CA042165A3F1F69F5FF9B3B9E2F68F687A5C46E52DF700B4447F08C84","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\README.md","README.md",".md","11646","DCBE93D01DC3781DC0C2627492F4B1B8978A7B5DFC49F41782E9AFA2BCA2415F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\REOS_ARCHITECTURE_SPECIFICATION.md","REOS_ARCHITECTURE_SPECIFICATION.md",".md","22342","51EE0E3C913DE3FE96BF8730375FEB8D2CD5A2EC136E8A9D1426C644035801C4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\REOS_MISSING_ECONOMIC_LAYERS_SPECIFICATION.md","REOS_MISSING_ECONOMIC_LAYERS_SPECIFICATION.md",".md","48792","48B56A6A25DC3F7043417784C8B6DA44B2B4C677877E4FA4ED1F8CF9FD7E5618","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\REVENUE_OPERATING_SYSTEM_SPECIFICATION.md","REVENUE_OPERATING_SYSTEM_SPECIFICATION.md",".md","55296","455CDF3E80900A78E7B10246C5FCED2682756C1AC995C6E710AFBCDA08C58B47","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\SUBMODULE_OPERATIONS_IMPROVEMENT_PLAN.md","SUBMODULE_OPERATIONS_IMPROVEMENT_PLAN.md",".md","20383","497C0C526E39739E9D8369527C7578568C2D5E6C73CCCBA3304F07EEC79ABE9D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_API_MINING_PLATFORM_SPECIFICATION.md","TISMP_API_MINING_PLATFORM_SPECIFICATION.md",".md","59956","385EF2C973EC9CBEAAED2F67B13CE899B581925C5740AC27F1591569BED0CF92","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_ARCHITECTURE_RECOVERY_PLATFORM_SPECIFICATION.md","TISMP_ARCHITECTURE_RECOVERY_PLATFORM_SPECIFICATION.md",".md","62858","BB5058EF44E85F4208605B329682B8C2A91BAAA5FD4B8A8A72C2091D3089D229","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_BUSINESS_RULE_MINING_PLATFORM_SPECIFICATION.md","TISMP_BUSINESS_RULE_MINING_PLATFORM_SPECIFICATION.md",".md","64692","A2CF316DAEB33ADB91260DD6CBC9878AB7704760D88F541F2F8F4FC0C7B1ACC2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_DATABASE_SCHEMA_MINING_PLATFORM_SPECIFICATION.md","TISMP_DATABASE_SCHEMA_MINING_PLATFORM_SPECIFICATION.md",".md","58556","B73F6431047660CBA136D6F8D6B7360102917A8BF0A8B9FE4CAF80B5840D7977","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_FORM_UI_MINING_PLATFORM_SPECIFICATION.md","TISMP_FORM_UI_MINING_PLATFORM_SPECIFICATION.md",".md","64292","2ED71C78AFFD80D76F22F7DE6A8F555DD72C69A95607DBC5F982932D091B0F7E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_MASTER_ARCHITECTURAL_SPECIFICATION.md","TISMP_MASTER_ARCHITECTURAL_SPECIFICATION.md",".md","71749","6C5A6039F1270FEE6A4B34CC0A3BCBD8B52EB724B728542ACE560547CB47B9A6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_OPEN_SOURCE_EVALUATION_PLATFORM_SPECIFICATION.md","TISMP_OPEN_SOURCE_EVALUATION_PLATFORM_SPECIFICATION.md",".md","64896","CD0A81523D1B7BC1373DA0D3EE58913506DF2EAE1FCAB149EE2F055833AA956B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_PLATFORM_INDEX.md","TISMP_PLATFORM_INDEX.md",".md","11214","8BBD8E91EE2E048BE725467BDCE72F3C99575D70D696B8A6DAB73B302A2ABE81","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_REPOSITORY_DISCOVERY_PLATFORM_SPECIFICATION.md","TISMP_REPOSITORY_DISCOVERY_PLATFORM_SPECIFICATION.md",".md","55286","650B3FC29ACDD5FF859ABDCFCB32BCD31A772EE01D364B395B75A67C62535403","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_REPOSITORY_RANKING_PLATFORM_SPECIFICATION.md","TISMP_REPOSITORY_RANKING_PLATFORM_SPECIFICATION.md",".md","58063","D79D19DBDDDED160933973A77B3CBDE8284A9998BB92656EB89FF3CB828735E3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_SECURITY_MALWARE_ANALYSIS_PLATFORM_SPECIFICATION.md","TISMP_SECURITY_MALWARE_ANALYSIS_PLATFORM_SPECIFICATION.md",".md","62460","32B068B3EA52D26AEC98D532A0355489565EF3DE837557C6DA796F00110A9991","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\TISMP_WORKFLOW_MINING_PLATFORM_SPECIFICATION.md","TISMP_WORKFLOW_MINING_PLATFORM_SPECIFICATION.md",".md","63082","964644A383A3FB2543CE56209AC7DDF5224D4BE18F2215B56A3CF3C2877D8869","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\todo_summary.csv","todo_summary.csv",".csv","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\VERSION_MIGRATION_GAP_ANALYSIS.md","VERSION_MIGRATION_GAP_ANALYSIS.md",".md","8410","B64881B36C156E8825DEFBCBF97C687EEBFD1494DECD71ED5C3D2E3FCAFD5C8A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\_pre_enhancement_backup_20260803_162224.tar.gz","_pre_enhancement_backup_20260803_162224.tar.gz",".gz","526831","249D8E5B3157BDAFED58237136BE7EBD1D35DA407C4E58A51207DD1428B93E92","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\CLAUDE.md","CLAUDE.md",".md","4482","9E6DD7A4A3C7DE5D4391203803465781D39E1C1F778532F58E238D7DE28BB2A6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\settings.local.json","settings.local.json",".json","47917","4425FF582864CACD64483FE30F31AAEB424E14F40EE1BA3EE97B657FF4219D19","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\api-tester.md","api-tester.md",".md","548","8A6C1D6ED31C81BC4E143CB6B82BC02E67F69509CAA7F993D3D1C40A4B8C3832","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\architect-reviewer.md","architect-reviewer.md",".md","542","020041A6C1E23C5DC9B8F29B66563D993A4774A5EA5443DD174B91344DDA4864","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\browser-qa-agent.md","browser-qa-agent.md",".md","502","09AFCFA215B33A814D60F71CC0EB5816E048FF34494BE3448B5381AFE25258F1","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\bug-auditor.md","bug-auditor.md",".md","553","F071BFDFE346E08D2C2E375A4DB72C191E80E752EA5408E88D725F0BFD7A4A86","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\code-auditor.md","code-auditor.md",".md","559","BAE8F846C1AB3DDDA8588D2F168E2B23C562F184CC51EDBC997074299E330372","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\code-fixer.md","code-fixer.md",".md","501","1885181F40C04AB644A136EA90A70DC26E016472F1BDB765609EA8C836F7D50F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\console-monitor.md","console-monitor.md",".md","519","24C1A7BC924A7879C34B5B709BF61CB99A2D0C7FFABA53D6826462D590D4A42D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\db-auditor.md","db-auditor.md",".md","545","B0060097BA420EDC01425E60445AA9058DCA4BD12ED31D4FF22FF04190B0AF79","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\dep-auditor.md","dep-auditor.md",".md","548","35DD4E194A44D55ED5DF8C69890D812BA4FD037D9001C887F4684EAF53190CED","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\deploy-checker.md","deploy-checker.md",".md","509","E86ACC5B798BC8A5AD006DE5BEE2E2BB305E9B2C73ED0FD351762848CC3BDABF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\doc-auditor.md","doc-auditor.md",".md","545","D432163C83B4148B8848989A0677C87E285B631EA777FF09C40DFB572584EEF6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\env-validator.md","env-validator.md",".md","511","994CD3E10C77C1336925656F3FA681D8168054EF9DCF2C79491C6DA68C8B0AA2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\fix-planner.md","fix-planner.md",".md","556","BC6845E64EDD8DBE954454A880FF3BC7C7996809141599DCD257C892C33AD6FF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\fullstack-qa-orchestrator.md","fullstack-qa-orchestrator.md",".md","511","87354871D7955A32CD7EB961EED77E2EEC0EECE19E62240FA2BD06B879B79D79","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\infra-auditor.md","infra-auditor.md",".md","549","1078CA85568EFD939F25C8EE0195D8BA1EE82A9059C33A0548548C06E9766D14","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\perf-auditor.md","perf-auditor.md",".md","556","AECD90AFA7168CD99E3784EF09C02492E39F523E718CFDD9DB6533CF6A838146","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\pr-writer.md","pr-writer.md",".md","505","28C93BDD0142B33A25A3ED3E83DD3BC6CDC2F6B4116D0EFABF843E3A7F95192D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\security-auditor.md","security-auditor.md",".md","565","1FB1F062AE65332C20E3B3664EB89A5B3E3D83F8B94149D73D8957EA2761CDA7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\seed-generator.md","seed-generator.md",".md","512","AEF815FFAEAD9C0D1338E46171B4FD4A9A760F0F5C026F1E93ECA90B749D4DA9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\seo-auditor.md","seo-auditor.md",".md","544","134257EBC292353C5A0EC9560F3CCB84608591D4ABF765744E5DD6C16192CEB6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\test-runner.md","test-runner.md",".md","503","968FF5158CF447ABFAC20393CDADDDCBCD9E3851B580308FF90CB6E356E51AF4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\test-writer.md","test-writer.md",".md","502","1DE4F87DCAB3773D2BCF249784E66169606488997365EA829B092AE88C535292","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\ui-auditor.md","ui-auditor.md",".md","554","AE17C1525C7549B81D5B55C860FD5D64AB29B657D437544E3C7D2A100C5F497A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\.claude\agents\visual-diff.md","visual-diff.md",".md","504","DA0B69480BCCC81228E0E4626EDA3F46CB2977F36D8722CFA9605707EF6631A0","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
