"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.16ebdda47849423cb36fe38c8ee93be7.bak","index.js.16ebdda47849423cb36fe38c8ee93be7.bak",".bak","45897","95B05B5B1A2EA5B10E8149602E7157A5398AC276739E566E1B49E0ECD5111258","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.179abe41b6b846c09d46ba6d35c44da5.bak","index.js.179abe41b6b846c09d46ba6d35c44da5.bak",".bak","48032","9EDF18FA699D3A363C95700A984B227A78D1FF469F22F357CDBAE1A4D3F10DCD","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1898067ad44b4c7f9c9d7bbe01cfe957.bak","index.js.1898067ad44b4c7f9c9d7bbe01cfe957.bak",".bak","46808","0D1546ABB5C90416E7E6722BBB27067A1B01C25B4A2C6FFEA5A5046C9D5DB1B6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1925c3c701e145d294ca62248c8bfcc4.bak","index.js.1925c3c701e145d294ca62248c8bfcc4.bak",".bak","47021","FB5FC306E5FBC4E18FD68C825A36E130B4399DBE654590BCCAED307555B77C97","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.19471249107245e8a566fa019e3e2f36.bak","index.js.19471249107245e8a566fa019e3e2f36.bak",".bak","46710","367A88A7A498E4CFDEA1A8701EBCD414CCB9BBB14A659074950AE35F97EED8C2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.19cd5fd228934f3aa5345e3750139ad7.bak","index.js.19cd5fd228934f3aa5345e3750139ad7.bak",".bak","46348","A25C0A6E8D83083B637F9ABF4196F43B51B4AA2F09E86EB4247CE9B2F4E99C69","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1b84a5772dee4fb9ab12c5c3e3694fbf.bak","index.js.1b84a5772dee4fb9ab12c5c3e3694fbf.bak",".bak","47847","21AF3DF05BF21B93FCA017DD08C04371BA774A0127C97FA5BCD0869012D525D0","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1b8e0735c31a4bde85b1023b87f97f03.bak","index.js.1b8e0735c31a4bde85b1023b87f97f03.bak",".bak","46841","E0FF70BA8D3D6C48BFC2FD546B68ED9E9B624631E2001CAB4043F50A6638061F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1bf2e4e2c6d94e0cb762f9e03519671d.bak","index.js.1bf2e4e2c6d94e0cb762f9e03519671d.bak",".bak","47534","9C0DD41016F2FC3FB12D5C23955F988E0D29030C0DA2C78F262DB460513C58F6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1c88925cf9bb4ba2a06e79639e02d332.bak","index.js.1c88925cf9bb4ba2a06e79639e02d332.bak",".bak","46515","232137AB5ED83CD1A6C683710003C2E3D8B27C34DC16C077B3B72CAFB7528DB4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1e3ba8e925224ea7833f8595fdd78001.bak","index.js.1e3ba8e925224ea7833f8595fdd78001.bak",".bak","47450","B84F5FCBED54DB380C424393081253FFB0624BF18C75FD70BB54B282CB90EA75","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1e48edc4c2534dc8a0d56b524b02c741.bak","index.js.1e48edc4c2534dc8a0d56b524b02c741.bak",".bak","47249","7B79FE99A6001AAF4B2B7F887938224A5B8E21A3DE4AA17C7C2324E4EE7B9035","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1ec8c9c0f3df4473ad63a79e8b5bc978.bak","index.js.1ec8c9c0f3df4473ad63a79e8b5bc978.bak",".bak","46934","5663C2E4D6EEE3BE35D5BD6BB1D550A15B9E10D93FC0802C957A26210771234E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1f19a378520b4ceb9064d59b71afcc1f.bak","index.js.1f19a378520b4ceb9064d59b71afcc1f.bak",".bak","46106","BC625FFC5A033EA11A14DC45B2C1C80847A24ED92F971521F0E8005F258AE5C9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1f926db85c8b44f891c7652990616ed6.bak","index.js.1f926db85c8b44f891c7652990616ed6.bak",".bak","45964","59806280ED05F60838D3E40723AF83B54649B8A37AF993ACC30B5D21DB268C00","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.1fefb94bff6342f9b3bf34c76b330649.bak","index.js.1fefb94bff6342f9b3bf34c76b330649.bak",".bak","47551","0A7918BD4E16E2F734743093BA7424088DB83E30BD5F07779D08DFEDBD97EFFE","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.20091dcbebd94423b472d4af13af17f2.bak","index.js.20091dcbebd94423b472d4af13af17f2.bak",".bak","46433","B8A78FA1C5C034022284F62E1D24D600BFCDA53ABDCBAD4C7E3D5AE72B91BF04","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.2282e8591dd548b7910590365ba5a555.bak","index.js.2282e8591dd548b7910590365ba5a555.bak",".bak","46206","9918D4B10F916A79E920179B5031A406059394B14AE32799E904DB4E8A24A801","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.247f508faafa4261bc490fec3fc1a83b.bak","index.js.247f508faafa4261bc490fec3fc1a83b.bak",".bak","47130","0EE395AC08050755ADC2373BF28320002F33BD78D106C9E29324BD0D1355C7C9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.2699f18712954d72a1bbbdb7890eb353.bak","index.js.2699f18712954d72a1bbbdb7890eb353.bak",".bak","47106","F5404A0AA7FC2C8FAC3CA66496B89BE45DEE4F1DD18C25D9FD105B223E1CB434","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.26adf545565049169e4f069d579f43f4.bak","index.js.26adf545565049169e4f069d579f43f4.bak",".bak","45666","4BB114901B95EE7CB567F3EDB1E8266AFC24348BFB242C7A9A52751BFC412318","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.2734f726c8a8457c829e28fd497ab195.bak","index.js.2734f726c8a8457c829e28fd497ab195.bak",".bak","46415","30B9349DD8CCFF10B7477D9AED60676207DEE3105BC4589CC1415FCF20D4922B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.274a084f2ba04e4ca3559a9d445ea33b.bak","index.js.274a084f2ba04e4ca3559a9d445ea33b.bak",".bak","46313","1645336182B3E8A44F2B79C3A43DFB6032163D07000E95FC2DAAB34231E20D27","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
