"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"AFRERA_INNOVATION_ARCHITECTURE_MODULE_IMPLEMENTATION.md","AFRERA_INNOVATION_ARCHITECTURE_MODULE_IMPLEMENTATION.md",".md","46144","7B5C33287E0B05185C810602E23D206E525C2CE61AF5BB06163B8C62D9E6C1FB","EBD-PHY-0000260660","AUTHORITY_PATH","85","AFRERA_INNOVATION_ARCHITECTURE_MODULE_IMPLEMENTATION.md","AFRERA_INNOVATION_ARCHITECTURE_MODULE_IMPLEMENTATION.md","AFRERA_INNOVATION_ARCHITECTURE_MODULE_IMPLEMENTATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_INNOVATION_ARCHITECTURE_SPECIFICATION.md","AFRERA_INNOVATION_ARCHITECTURE_SPECIFICATION.md",".md","27827","9CEF75542FA411455460F77AE33B3A0E01CB4FF1E2A940FA28ABFD7B317F2D14","EBD-PHY-0000260661","AUTHORITY_PATH","85","AFRERA_INNOVATION_ARCHITECTURE_SPECIFICATION.md","AFRERA_INNOVATION_ARCHITECTURE_SPECIFICATION.md","AFRERA_INNOVATION_ARCHITECTURE_SPECIFICATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_INTEGRATED_PLATFORM_ARCHITECTURE.md","AFRERA_INTEGRATED_PLATFORM_ARCHITECTURE.md",".md","61848","393C57E8C2AF88DB89FCE98459C00A6D28405F81B649755D4D7152CBC595A9E8","EBD-PHY-0000260662","AUTHORITY_PATH","85","AFRERA_INTEGRATED_PLATFORM_ARCHITECTURE.md","AFRERA_INTEGRATED_PLATFORM_ARCHITECTURE.md","AFRERA_INTEGRATED_PLATFORM_ARCHITECTURE.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_MASTER_ARCHITECTURAL_MODULE_IMPLEMENTATION.md","AFRERA_MASTER_ARCHITECTURAL_MODULE_IMPLEMENTATION.md",".md","46636","65C3084E1F8725490E7F7A2ECF36DF18B2E5787DF67073BBD85F0046DE994845","EBD-PHY-0000260663","AUTHORITY_PATH","85","AFRERA_MASTER_ARCHITECTURAL_MODULE_IMPLEMENTATION.md","AFRERA_MASTER_ARCHITECTURAL_MODULE_IMPLEMENTATION.md","AFRERA_MASTER_ARCHITECTURAL_MODULE_IMPLEMENTATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_MASTER_ARCHITECTURAL_SPECIFICATION.md","AFRERA_MASTER_ARCHITECTURAL_SPECIFICATION.md",".md","20876","9BBF1FA661E7DAAA4DCD8C12558C32E0C6807B34643B3266C2DBC5E936B12C24","EBD-PHY-0000260664","AUTHORITY_PATH","85","AFRERA_MASTER_ARCHITECTURAL_SPECIFICATION.md","AFRERA_MASTER_ARCHITECTURAL_SPECIFICATION.md","AFRERA_MASTER_ARCHITECTURAL_SPECIFICATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_MASTER_ENGINEERING_DIRECTIVE_DOA_BIEA.md","AFRERA_MASTER_ENGINEERING_DIRECTIVE_DOA_BIEA.md",".md","23998","07CDDDE6D1279C1610DDF1AE62D37E431FFA7E101789FD3F480E6D6ED1FF1787","EBD-PHY-0000260665","AUTHORITY_PATH","85","AFRERA_MASTER_ENGINEERING_DIRECTIVE_DOA_BIEA.md","AFRERA_MASTER_ENGINEERING_DIRECTIVE_DOA_BIEA.md","AFRERA_MASTER_ENGINEERING_DIRECTIVE_DOA_BIEA.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_MISSING_PLATFORMS_ANALYSIS.md","AFRERA_MISSING_PLATFORMS_ANALYSIS.md",".md","43879","B6D41BB2FC89EA7B45E2E18E72692A98F5A9E6C5D7B41845C5CED2A1B2E2FA60","EBD-PHY-0000260666","AUTHORITY_PATH","85","AFRERA_MISSING_PLATFORMS_ANALYSIS.md","AFRERA_MISSING_PLATFORMS_ANALYSIS.md","AFRERA_MISSING_PLATFORMS_ANALYSIS.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_MODULE_ENHANCEMENT_PLAN.md","AFRERA_MODULE_ENHANCEMENT_PLAN.md",".md","27995","7B8DD5EE1AB2416F05BB5991E7D2E55A0F4FF759748B57304E38E56818FEA1B6","EBD-PHY-0000260667","AUTHORITY_PATH","85","AFRERA_MODULE_ENHANCEMENT_PLAN.md","AFRERA_MODULE_ENHANCEMENT_PLAN.md","AFRERA_MODULE_ENHANCEMENT_PLAN.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_MODULE_INVENTORY.md","AFRERA_MODULE_INVENTORY.md",".md","9228","B1CDE0514C28E7EAD110A871C2A817DC6F9FE3D0002120C31F98808AB54C09FA","EBD-PHY-0000260668","AUTHORITY_PATH","85","AFRERA_MODULE_INVENTORY.md","AFRERA_MODULE_INVENTORY.md","AFRERA_MODULE_INVENTORY.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_NEXT_GENERATION_TRANSFORMATION_PROGRAM.md","AFRERA_NEXT_GENERATION_TRANSFORMATION_PROGRAM.md",".md","29853","CF58E534906EDEC2DA369287C865C21EEF42B3D2BFB2F258BC17B095766854C7","EBD-PHY-0000260669","AUTHORITY_PATH","85","AFRERA_NEXT_GENERATION_TRANSFORMATION_PROGRAM.md","AFRERA_NEXT_GENERATION_TRANSFORMATION_PROGRAM.md","AFRERA_NEXT_GENERATION_TRANSFORMATION_PROGRAM.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_PLATFORM_MODULE_WIREFRAME_COMPREHENSIVE.md","AFRERA_PLATFORM_MODULE_WIREFRAME_COMPREHENSIVE.md",".md","99519","B3CE2C9F9FEE89135231033CCB168CD3122FD41FADC904DAF11E58829BC6F754","EBD-PHY-0000260670","AUTHORITY_PATH","85","AFRERA_PLATFORM_MODULE_WIREFRAME_COMPREHENSIVE.md","AFRERA_PLATFORM_MODULE_WIREFRAME_COMPREHENSIVE.md","AFRERA_PLATFORM_MODULE_WIREFRAME_COMPREHENSIVE.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"afrera_platform_v43.html","afrera_platform_v43.html",".html","1165311","60B5C5202DA39E9A463F085216FB4D7337B79554CABEFDEAFBAEA322A3D84DDA","EBD-PHY-0000260671","AUTHORITY_PATH","85","afrera_platform_v43.html","afrera_platform_v43.html","afrera_platform_v43.html","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_PRECISION_AGRICULTURE_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_PRECISION_AGRICULTURE_INTELLIGENCE_PLATFORM_SPECIFICATION.md",".md","29936","F116BDBCEF6528D933A39511951821A236D10C5E54C31C4D2F811D3B05BF5620","EBD-PHY-0000260672","AUTHORITY_PATH","85","AFRERA_PRECISION_AGRICULTURE_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_PRECISION_AGRICULTURE_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_PRECISION_AGRICULTURE_INTELLIGENCE_PLATFORM_SPECIFICATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION.md",".md","26803","ADD273F5D9325928D6183449BE405F962599BF1BDD3E4584B4E0687C6555AE0F","EBD-PHY-0000260673","AUTHORITY_PATH","85","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION_ENHANCED.md","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION_ENHANCED.md",".md","30575","9A4B03C5B44C7C177BFD6C7F1F3AD998A85B61C9792761C78AF906A2BF78702D","EBD-PHY-0000260674","AUTHORITY_PATH","85","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION_ENHANCED.md","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION_ENHANCED.md","AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION_ENHANCED.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_SLOGANS_CONTENT.md","AFRERA_SLOGANS_CONTENT.md",".md","17418","471D0BE20AC48924B0A93CF07BE1E403DCBA158B408F346EB9B455E481583F9A","EBD-PHY-0000260675","AUTHORITY_PATH","85","AFRERA_SLOGANS_CONTENT.md","AFRERA_SLOGANS_CONTENT.md","AFRERA_SLOGANS_CONTENT.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_SOFTWARE_ANATOMY_MODULE_IMPLEMENTATION.md","AFRERA_SOFTWARE_ANATOMY_MODULE_IMPLEMENTATION.md",".md","38479","89041FE6D5B6011EE8EC0E739B1C9DD3EA68BA5A03A74BAB688B1B54E75C414B","EBD-PHY-0000260676","AUTHORITY_PATH","85","AFRERA_SOFTWARE_ANATOMY_MODULE_IMPLEMENTATION.md","AFRERA_SOFTWARE_ANATOMY_MODULE_IMPLEMENTATION.md","AFRERA_SOFTWARE_ANATOMY_MODULE_IMPLEMENTATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_SOFTWARE_ANATOMY_SPECIFICATION.md","AFRERA_SOFTWARE_ANATOMY_SPECIFICATION.md",".md","19413","401B95DAC05A809712A70E679C1BA22ABEB6F5AD818E3A239A94877E750AEA54","EBD-PHY-0000260677","AUTHORITY_PATH","85","AFRERA_SOFTWARE_ANATOMY_SPECIFICATION.md","AFRERA_SOFTWARE_ANATOMY_SPECIFICATION.md","AFRERA_SOFTWARE_ANATOMY_SPECIFICATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_UNIFIED_MULTI_EXPERIENCE_PLATFORM_ARCHITECTURE.md","AFRERA_UNIFIED_MULTI_EXPERIENCE_PLATFORM_ARCHITECTURE.md",".md","26361","6EF4D2F20D0EB9F8A7F39589DD5EBD2E54FAC28D57DBD54F2A156DD461C47A4B","EBD-PHY-0000260678","AUTHORITY_PATH","85","AFRERA_UNIFIED_MULTI_EXPERIENCE_PLATFORM_ARCHITECTURE.md","AFRERA_UNIFIED_MULTI_EXPERIENCE_PLATFORM_ARCHITECTURE.md","AFRERA_UNIFIED_MULTI_EXPERIENCE_PLATFORM_ARCHITECTURE.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AFRERA_VETERINARY_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_VETERINARY_INTELLIGENCE_PLATFORM_SPECIFICATION.md",".md","29297","398F7407E2F8AC64A6F710667BC1DE4801C2234B728C5B76FA8562DFFC195DF2","EBD-PHY-0000260679","AUTHORITY_PATH","85","AFRERA_VETERINARY_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_VETERINARY_INTELLIGENCE_PLATFORM_SPECIFICATION.md","AFRERA_VETERINARY_INTELLIGENCE_PLATFORM_SPECIFICATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AGENTIC_AI_DECISION_ENGINE_IMPLEMENTATION.md","AGENTIC_AI_DECISION_ENGINE_IMPLEMENTATION.md",".md","57156","0C954B813B38E5984A9EC0B8C775AF31CC0982C123BA4E34BCFCCA2E16B4C252","EBD-PHY-0000260680","AUTHORITY_PATH","85","AGENTIC_AI_DECISION_ENGINE_IMPLEMENTATION.md","AGENTIC_AI_DECISION_ENGINE_IMPLEMENTATION.md","AGENTIC_AI_DECISION_ENGINE_IMPLEMENTATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AGRI_INPUT_INVENTORY_TRACKING_MODULE_IMPLEMENTATION.md","AGRI_INPUT_INVENTORY_TRACKING_MODULE_IMPLEMENTATION.md",".md","10142","89373609B3CBCF181710D48355493F9954FA3622904ADF3185CC3919BB5958D0","EBD-PHY-0000260681","AUTHORITY_PATH","85","AGRI_INPUT_INVENTORY_TRACKING_MODULE_IMPLEMENTATION.md","AGRI_INPUT_INVENTORY_TRACKING_MODULE_IMPLEMENTATION.md","AGRI_INPUT_INVENTORY_TRACKING_MODULE_IMPLEMENTATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AGRO_ERP_MODULE_FRAMEWORK_SPECIFICATION.md","AGRO_ERP_MODULE_FRAMEWORK_SPECIFICATION.md",".md","20618","069144DD166CB09E8216F78C08E494BF3A746D59FA501039C08B9B64EDC6D286","EBD-PHY-0000260682","AUTHORITY_PATH","85","AGRO_ERP_MODULE_FRAMEWORK_SPECIFICATION.md","AGRO_ERP_MODULE_FRAMEWORK_SPECIFICATION.md","AGRO_ERP_MODULE_FRAMEWORK_SPECIFICATION.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"AI_BACKBONE_IMPLEMENTATION_COMPLETE.md","AI_BACKBONE_IMPLEMENTATION_COMPLETE.md",".md","11557","2433EC8182B3E9980F9E3FE03D549FF6B62D2082CA8508D3C950CEB1F7634402","EBD-PHY-0000260683","AUTHORITY_PATH","85","AI_BACKBONE_IMPLEMENTATION_COMPLETE.md","AI_BACKBONE_IMPLEMENTATION_COMPLETE.md","AI_BACKBONE_IMPLEMENTATION_COMPLETE.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
