"cap","files","count"
"CAP-227","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\ai_copilot_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\016_ai_copilot_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\aiCopilotService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiCopilotService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\aiCopilotService.js.html","9"
"CAP-228","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\016_ai_copilot_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\ai_copilot_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\aiCopilotService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\aiCopilotService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiCopilotService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","9"
"CAP-229","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\ai_copilot_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiCopilotService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\aiCopilotService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\aiCopilotService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\016_ai_copilot_schema.sql","9"
"CAP-230","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiCopilotService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\aiCopilotService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\ai_copilot_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\aiCopilotService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\016_ai_copilot_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf","22"
"cap-231","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","8"
"CAP-232","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","3"
"CAP-233","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","3"
"CAP-234","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","3"
"CAP-235","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md","8"
"CAP-236","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html","20"
"CAP-237","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql","9"
"CAP-238","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","9"
"CAP-239","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","9"
"CAP-240","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","9"
"CAP-241","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql","9"
"CAP-242","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html","9"
"CAP-243","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql","9"
"CAP-244","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","9"
"CAP-245","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js","9"
"CAP-246","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\omnichannelAIService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\037_omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\omnichannelAIService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\omnichannel_ai_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\omnichannelAIService.js.html","24"
"CAP-247","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql","22"
"CAP-248","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","9"
"CAP-249","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html","9"
"CAP-250","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","9"
"CAP-251","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html","9"
"CAP-252","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","9"
"CAP-253","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","9"
"CAP-254","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\025_food_safety_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodSafetyService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\coverage\lcov-report\services\foodSafetyService.js.html;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf","20"
"CAP-255","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\shelfLifeService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\043_shelf_life_schema.sql","16"
"CAP-256","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\shelfLifeService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\043_shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","7"
"CAP-257","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\043_shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\shelfLifeService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","7"
