"File","Lines","Bytes","PlaceholderHits","Classification"
"frontend/src/pages/modules/M289/M289.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M290/M290.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M291/M291.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M292/M292.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M293/M293.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M294/M294.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M295/M295.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M296/M296.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M297/M297.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M298/M298.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M299/M299.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M300/M300.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M302/M302.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M303/M303.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M304/M304.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M305/M305.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M306/M306.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M307/M307.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M308/M308.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M309/M309.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M31/M31.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M310/M310.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M311/M311.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M312/M312.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M313/M313.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M314/M314.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M315/M315.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M316/M316.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M317/M317.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M318/M318.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M319/M319.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M32/M32.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M320/M320.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M321/M321.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M322/M322.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M323/M323.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M324/M324.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M325/M325.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M326/M326.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M327/M327.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M328/M328.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M329/M329.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M33/M33.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M330/M330.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M331/M331.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M332/M332.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M333/M333.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M334/M334.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M335/M335.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M336/M336.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M337/M337.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M338/M338.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M339/M339.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M34/M34.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M340/M340.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M341/M341.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M342/M342.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M343/M343.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M344/M344.jsx","143","4148","2","REVIEW"
"frontend/src/pages/modules/M35/M35.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M36/M36.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M37/M37.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M38/M38.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M39/M39.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M40/M40.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M41/M41.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M42/M42.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M43/M43.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M44/M44.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M45/M45.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M46/M46.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M47/M47.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M48/M48.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M49/M49.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M50/M50.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M51/M51.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M52/M52.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M53/M53.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M54/M54.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M55/M55.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M56/M56.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M57/M57.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M58/M58.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M59/M59.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M60/M60.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M61/M61.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M62/M62.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M66/M66.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M67/M67.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M68/M68.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M69/M69.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M70/M70.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M71/M71.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M72/M72.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M73/M73.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M74/M74.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M75/M75.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M76/M76.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M77/M77.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M78/M78.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M79/M79.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M80/M80.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M81/M81.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M82/M82.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M83/M83.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M84/M84.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M85/M85.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M86/M86.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M87/M87.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M88/M88.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M89/M89.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M90/M90.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M91/M91.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M92/M92.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M93/M93.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M94/M94.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M95/M95.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M96/M96.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M97/M97.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M98/M98.jsx","143","4142","2","REVIEW"
"frontend/src/pages/modules/M99/M99.jsx","143","4142","2","REVIEW"
"frontend/src/pages/NervousSystemPage.jsx","106","7668","10","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/NurseryManagementPage.jsx","66","2761","2","REVIEW"
"frontend/src/pages/NutrientCalculatorPage.jsx","437","20751","10","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/NutrientValueMarketplace.jsx","379","21204","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/OperationsManagementPage.jsx","391","19705","10","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/OperationsReportPage.jsx","148","6576","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/OrganizationTenantManagementPage.jsx","252","9656","6","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/PaymentGatewayPage.jsx","257","11576","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/PaymentProcessingPage.jsx","299","13351","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/PigFarmingPage.jsx","328","19824","16","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/PlatformManagementPage.jsx","335","13583","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/PoultryManagementPage.jsx","290","17320","12","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/PredictiveIntelligencePage.jsx","264","11566","2","REVIEW"
"frontend/src/pages/PremiumMarketplacePage.jsx","260","10390","2","REVIEW"
"frontend/src/pages/PreOrderPage.jsx","358","19235","4","REVIEW"
"frontend/src/pages/PriceBuildPage.jsx","282","12311","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/PriceCheckPage.jsx","216","9737","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/ProductDetailPage.jsx","307","12325","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/ProjectSystemsPage.jsx","436","24293","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/PublicDataExtractorPage.jsx","88","5670","1","REVIEW"
"frontend/src/pages/RealtimeMonitoringPage.jsx","58","2238","1","REVIEW"
"frontend/src/pages/RegisterPage.jsx","216","8524","5","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/REOSDashboardPage.jsx","391","18123","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/ResearchAndDevelopmentPage.jsx","127","13951","19","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/ResearchDashboardPage.jsx","414","23129","2","REVIEW"
"frontend/src/pages/RoboticsOperationsPage.jsx","115","9038","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/SalesReportPage.jsx","152","6402","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/SAPModuleArchitecturePage.jsx","92","6915","3","REVIEW"
"frontend/src/pages/SeedPlanningPage.jsx","69","2973","1","REVIEW"
"frontend/src/pages/SeedVaultPage.jsx","469","21279","7","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/SellerProductFormPage.jsx","256","12518","9","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/SharedInfraPage.jsx","228","10673","6","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/SheepFarmingPage.jsx","331","20301","17","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/ShgManagementPage.jsx","246","14258","3","REVIEW"
"frontend/src/pages/SoilManagementPage.jsx","295","14445","6","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/SoilNutrientLand/SoilManagement.jsx","130","4112","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/SowingManagementPage.jsx","297","16299","3","REVIEW"
"frontend/src/pages/SubsidyManagementPage.jsx","135","7883","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/SustainabilityDashboardPage.jsx","38","3627","1","REVIEW"
"frontend/src/pages/TractorManagementPage.jsx","340","20477","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/TransactionHistoryPage.jsx","282","13098","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/VarietyDirectoryPage.jsx","180","8295","2","REVIEW"
"frontend/src/pages/VendorProcurement/VendorManagement.jsx","116","3706","3","REVIEW"
"frontend/src/pages/VillageRegistryPage.jsx","201","17391","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/WalletPage.jsx","212","8509","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/WaterIrrigation/WaterManagement.jsx","134","4309","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/WaterManagementPage.jsx","327","14295","19","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/WeatherAnalyticsPage.jsx","60","4270","1","REVIEW"
"frontend/src/pages/WhatGrowPage.jsx","293","14175","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/YieldManagementPage.jsx","204","10148","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/_shared/CrudSection.jsx","223","10927","5","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/router/routes.jsx","85","2974","1","REVIEW"
"frontend/src/services/machineryVillageOpsService.js","74","2261","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/services/soilNutrientLandService.js","74","2186","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/services/vendorProcurementService.js","106","3098","12","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/services/waterIrrigationService.js","90","2522","10","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/stores/authStore.js","73","1837","1","REVIEW"
"frontend/src/utils/errorHandler.js","282","7073","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/__tests__/FinalPlaceholderPages.test.jsx","65","4016","1","REVIEW"
"frontend/src/__tests__/OperationalPlaceholderPages.test.jsx","33","3785","1","REVIEW"
